I_D,TSEVENT_ID,YEAR,MONTH,DAY,DOUBTFUL,COUNTRY,STATE,LOCATION_NAME,LATITUDE,LONGITUDE,REGION_CODE,DISTANCE_FROM_SOURCE,TRAVEL_TIME_HOURS,TRAVEL_TIME_MINUTES,WATER_HT,HORIZONTAL_INUNDATION,TYPE_MEASUREMENT_ID,PERIOD,FIRST_MOTION,DEATHS,DEATHS_DESCRIPTION,INJURIES,INJURIES_DESCRIPTION,DAMAGE_MILLIONS_DOLLARS,DAMAGE_DESCRIPTION,HOUSES_DAMAGED,HOUSES_DAMAGED_DESCRIPTION,HOUSES_DESTROYED,HOUSES_DESTROYED_DESCRIPTION
22459,5413,2011,3,11,,JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.824439,140.772615,85,310,,,5.12,119,5,,,,,,,,,,,,
22460,5413,2011,3,11,,JAPAN,TSHIBA,"Tshiba Prefecture, Kanto Region",35.64425,140.581333,85,335,,,5.16,81,5,,,,,,,,,,,,
22461,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.647409,141.97042,85,154,,,5.24,80,5,,,,,,,,,,,,
22462,5413,2011,3,11,,JAPAN,AOMORI,"Aomori Prefecture, Tohoku Region",40.730139,141.416666,85,283,,,5.31,284,5,,,,,,,,,,,,
22463,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.906393,141.569272,85,97,,,5.31,612.75,5,,,,,,,,,,,,
22464,5413,2011,3,11,,JAPAN,TSHIBA,"Tshiba Prefecture, Kanto Region",35.623,140.550972,85,339,,,5.38,82,5,,,,,,,,,,,,
22465,5413,2011,3,11,,JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.763972,140.739,85,223,,,5.43,0,5,,,,,,,,,,,,
22466,5413,2011,3,11,,JAPAN,FUKUSHIMA,"Fukushima Prefecture, Tohoku Region",37.706338,140.986397,85,138,,,5.43,0,5,,,,,,,,,,,,
22467,5413,2011,3,11,,JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.753417,140.830889,85,314,,,5.48,182,5,,,,,,,,,,,,
22468,5413,2011,3,11,,JAPAN,TSHIBA,"Tshiba Prefecture, Kanto Region",35.035278,140.014806,85,419,,,1.6,0,4,,,,,,,,,,,,
24114,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.103694,141.825361,85,206,,,21.68,0,4,,,,,,,,,,,,
24115,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.58525,141.463972,85,85,,,22.81,0,4,,,,,,,,,,,,
24116,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.699861,141.479583,85,90,,,22.9,0,4,,,,,,,,,,,,
24117,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.905611,141.65125,85,92,,,22.94,0,4,,,,,,,,,,,,
24118,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.960583,141.949467,85,189,,,23.37,530,4,,,,,,,,,,,,
24119,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.952986,141.9504,85,188,,,23.52,720,4,,,,,,,,,,,,
24120,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.802556,141.550639,85,91,,,24.3,0,4,,,,,,,,,,,,
24121,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.937472,141.935803,85,186,,,25.82,390,4,,,,,,,,,,,,
24122,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.440639,141.528583,85,75,,,28.12,0,4,,,,,,,,,,,,
24123,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.311796,141.8837,85,121,,,29.34,740,4,,,,,,,,,,,,
24124,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.680444,141.475111,85,89,,,30.22,0,4,,,,,,,,,,,,
24125,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.752333,141.527694,85,89,,,33.93,0,4,,,,,,,,,,,,
24126,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.894194,141.598472,85,95,,,38.49,0,4,,,,,,,,,,,,
24127,5413,2011,3,11,,JAPAN,SHIZUOKA,"Shizuoka Prefecture, Tokai Region",35.025389,138.897667,85,478,,,1.25,0,8,,,,,,,,,,,,
24128,5413,2011,3,11,,JAPAN,TSHIBA,"Tshiba Prefecture, Kanto Region",35.542586,140.449386,85,351,,,0,0,5,,,,,,,,,,,,
24129,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.89235,141.953642,85,181,,,0,120,5,,,,,,,,,,,,
24130,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.449831,141.318331,85,94,,,0.17,0,5,,,,,,,,,,,,
24131,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.449337,141.281624,85,97,,,0.29,0,5,,,,,,,,,,,,
24132,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.454261,141.300261,85,95,,,0.82,0,5,,,,,,,,,,,,
22405,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.003833,140.905583,85,132,,,5.49,0,4,,,,,,,,,,,,
22406,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.59474,142.021691,85,148,,,12.13,710,4,,,,,,,,,,,,
24167,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.180917,140.956972,85,124,,,9.06,473,4,,,,,,,,,,,,
24168,5413,2011,3,11,,JAPAN,AOMORI,"Aomori Prefecture, Tohoku Region",40.617556,141.450583,85,270,,,8.84,0,4,,,,,,,,,,,,
19326,5413,2011,3,11,,JAPAN,CHIBA,ASAHI,35.7167,140.65,85,325,,,,,1,,,20,1,249,3,,2,,,254,3
19327,5413,2011,3,11,,JAPAN,CHIBA,SOUSA,35.6599,140.5684,85,334,,,,,1,,,,,,,,1,,,,
24557,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.419625,143.391047,85,467,,,3.96,94,5,,,,,,,,,,,,
24558,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.330683,142.365017,85,449,,,1.87,47,5,,,,,,,,,,,,
24559,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.04464,143.102744,85,421,,,5.65,74,5,,,,,,,,,,,,
24560,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.132717,142.87535,85,429,,,2.35,42,5,,,,,,,,,,,,
24561,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.464448,140.858056,85,481,,,1.06,0,4,,,,,,,,,,,,
24562,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.418158,140.898163,85,475,,,1.43,0,4,,,,,,,,,,,,
24563,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.553936,140.754576,85,493,,,1.33,0,5,,,,,,,,,,,,
24564,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.099658,142.985405,85,426,,,2.89,0,4,,,,,,,,,,,,
24565,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.223333,143.320194,85,444,,,3.39,0,4,,,,,,,,,,,,
22387,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.266111,141.926028,85,115,,,30.59,0,5,,,,,,,,,,,,
22388,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.309472,141.926778,85,119,,,32.85,0,5,,,,,,,,,,,,
22389,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.45471,139.84735,85,509,,,0.18,0,4,,,,,,,,,,,,
22390,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,43.568821,145.222313,85,633,,,0.78,0,4,,,,,,,,,,,,
22391,5413,2011,3,11,,JAPAN,AOMORI,"Aomori Prefecture, Tohoku Region",40.592225,141.468019,85,267,,,2.9,71,5,,,,,,,,,,,,
22392,5413,2011,3,11,,JAPAN,AOMORI,"Aomori Prefecture, Tohoku Region",40.589569,141.467978,85,267,,,3.3,170,5,,,,,,,,,,,,
22393,5413,2011,3,11,,JAPAN,AOMORI,"Aomori Prefecture, Tohoku Region",40.599111,141.465353,85,268,,,3.7,83,5,,,,,,,,,,,,
22394,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.316361,141.945389,85,119,,,20.73,24,5,,,,,,,,,,,,
22395,5413,2011,3,11,,JAPAN,AOMORI,"Aomori Prefecture, Tohoku Region",40.593397,141.466417,85,267,,,2.8,164,4,,,,,,,,,,,,
22396,5413,2011,3,11,,JAPAN,AOMORI,"Aomori Prefecture, Tohoku Region",40.634692,141.448967,85,272,,,6.4,78,5,,,,,,,,,,,,
22397,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.339533,141.896404,85,123,,,10.92,50,4,,,,,,,,,,,,
22398,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.813611,141.980278,85,172,,,22.01,0,4,,,,,,,,,,,,
22399,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.869098,141.57307,85,94,,,7.19,1345.11,5,,,,,,,,,,,,
22400,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.914889,141.939444,85,184,,,22.5,0,4,,,,,,,,,,,,
22401,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.430318,141.97895,85,131,,,9.82,350,4,,,,,,,,,,,,
22402,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.592222,141.944556,85,149,,,11.04,236.17,4,,,,,,,,,,,,
22403,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.065417,141.719667,85,103,,,10.42,206,5,,,,,,,,,,,,
22404,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.263861,140.977333,85,122,,,2.77,3125,4,,,,,,,,,,,,
22945,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.057317,140.916383,85,130,,,2.6,603,4,,,,,,,,,,,,
22946,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.424333,141.219389,85,102,,,2.6,2739,4,,,,,,,,,,,,
24544,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.162944,142.772917,85,431,,,2.99,0,4,,,,,,,,,,,,
24545,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,41.993004,143.161633,85,417,,,4.63,0,4,,,,,,,,,,,,
24546,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.623472,141.732972,85,484,,,2.18,0,4,,,,,,,,,,,,
24547,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.677444,143.637889,85,499,,,3.61,0,4,,,,,,,,,,,,
24548,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.967621,144.392806,85,547,,,2.45,120,4,,,,,,,,,,,,
24549,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.677559,143.637894,85,499,,,5.23,0,4,,,,,,,,,,,,
24550,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.309075,140.973029,85,462,,,2.66,0,4,,,,,,,,,,,,
24551,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.009543,143.150057,85,418,,,5.65,0,4,,,,,,,,,,,,
24552,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.166417,142.768694,85,432,,,3.01,0,4,,,,,,,,,,,,
24553,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.378796,140.290527,85,487,,,1.93,630,5,,,,,,,,,,,,
24554,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.438417,140.330667,85,492,,,2.45,0,4,,,,,,,,,,,,
24555,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.240738,140.298073,85,473,,,2.62,0,5,,,,,,,,,,,,
24556,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,42.98537,140.50853,85,545,,,0,0,4,,,,,,,,,,,,
24054,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.406944,141.719444,85,241,,,6.28,130,8,,,,,,,,,,,,
24055,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.405556,141.718611,85,241,,,8.08,200,8,,,,,,,,,,,,
24056,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.421111,141.706944,85,243,,,9.73,10,8,,,,,,,,,,,,
24057,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.423333,141.704167,85,243,,,9.73,20,8,,,,,,,,,,,,
24058,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.436667,141.692222,85,245,,,11.83,50,8,,,,,,,,,,,,
24059,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.389728,141.102117,85,111,,,0,0,5,,,,,,,,,,,,
24060,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.457697,141.343932,85,91,,,0,0,5,,,,,,,,,,,,
22333,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.644674,141.946367,85,154,,,3.93,1685,5,,,,,,,,,,,,
22334,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.639269,141.950233,85,154,,,4.15,1410,5,,,,,,,,,,,,
22335,5413,2011,3,11,,JAPAN,AOMORI,"Aomori Prefecture, Tohoku Region",40.553547,141.495867,85,262,,,6,54,5,,,,,,,,,,,,
22336,5413,2011,3,11,,JAPAN,AOMORI,"Aomori Prefecture, Tohoku Region",40.798358,141.403678,85,290,,,6.7,201,5,,,,,,,,,,,,
22337,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.055361,141.721389,85,102,,,7.27,95,5,,,,,,,,,,,,
22338,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.413944,141.287222,85,96,,,7.57,200,5,,,,,,,,,,,,
22339,5413,2011,3,11,,JAPAN,AOMORI,"Aomori Prefecture, Tohoku Region",40.737131,141.419439,85,283,,,7.7,89,5,,,,,,,,,,,,
22340,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.736424,141.969295,85,164,,,7.93,460,5,,,,,,,,,,,,
22341,5413,2011,3,11,,JAPAN,AOMORI,"Aomori Prefecture, Tohoku Region",40.471611,141.645803,85,250,,,9,151,5,,,,,,,,,,,,
22375,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.115547,141.887514,85,100,,,22.61,0,5,,,,,,,,,,,,
22376,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.757778,141.986944,85,166,,,22.8,0,5,,,,,,,,,,,,
22377,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.755833,141.986111,85,166,,,23.28,0,5,,,,,,,,,,,,
22378,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.947583,141.942606,85,187,,,23.33,350,5,,,,,,,,,,,,
22379,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.939508,141.939525,85,186,,,23.89,60,5,,,,,,,,,,,,
22380,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.914861,141.941836,85,184,,,23.94,130,5,,,,,,,,,,,,
22381,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.950214,141.955389,85,187,,,25.06,0,5,,,,,,,,,,,,
22382,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.533333,142.05,85,140,,,26.4,0,5,,,,,,,,,,,,
22383,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.906028,141.948083,85,183,,,27.26,140,5,,,,,,,,,,,,
22384,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.905811,141.948186,85,183,,,28.55,140,5,,,,,,,,,,,,
22385,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.247139,141.942361,85,112,,,28.57,0,5,,,,,,,,,,,,
22386,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.458317,142.04485,85,132,,,29.49,0,5,,,,,,,,,,,,
24109,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.756028,141.524222,85,90,,,20.42,0,4,,,,,,,,,,,,
24110,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.106306,141.825611,85,207,,,20.55,0,4,,,,,,,,,,,,
24111,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.852056,141.975528,85,176,,,20.63,60,4,,,,,,,,,,,,
24112,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.368178,141.484947,85,78,,,20.94,131.37,4,,,,,,,,,,,,
24113,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.10375,141.825306,85,206,,,21.48,0,4,,,,,,,,,,,,
24035,5413,2011,3,11,,JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",36.370334,140.62412,85,264,,,4.7,0,5,,,,,,,,,,,,
24036,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.172083,140.942556,85,126,,,4.55,0,4,,,,,,,,,,,,
24037,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.017917,141.720194,85,98,,,8.4,40,5,,,,,,,,,,,,
24038,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.15217,140.889352,85,131,,,2,0,5,,,,,,,,,,,,
24039,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.035417,140.881361,85,134,,,1.07,0,4,,,,,,,,,,,,
24040,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.2506,140.986083,85,121,,,2.6,1910,5,,,,,,,,,,,,
24041,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.053972,141.81625,85,97,,,26.94,0,4,,,,,,,,,,,,
24042,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.827917,141.980861,85,174,,,28.16,38,4,,,,,,,,,,,,
24043,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.883333,141.949917,85,180,,,28.69,0,4,,,,,,,,,,,,
24044,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.636,141.517472,85,84,,,29.37,0,4,,,,,,,,,,,,
24045,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.636806,141.499889,85,85,,,30.1,0,4,,,,,,,,,,,,
24046,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.795833,141.5345,85,92,,,32.26,0,4,,,,,,,,,,,,
24047,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.459611,141.517056,85,77,,,35.55,0,4,,,,,,,,,,,,
24048,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.514222,141.453,85,84,,,36.41,0,4,,,,,,,,,,,,
24049,5413,2011,3,11,,JAPAN,WAKAYAMA,"Wakayama Prefecture, Kinki Region",33.475,135.774444,85,800,,,1.15,0,8,,,,,,,,,,,,
24050,5413,2011,3,11,,JAPAN,TOKUSHIMA,"Tokushima Pref., Shikoku Region",33.593022,134.359703,85,891,,,1.27,0,8,,,,,,,,,,,,
24051,5413,2011,3,11,,JAPAN,WAKAYAMA,"Wakayama Prefecture, Kinki Region",33.463333,135.783056,85,801,,,1.31,0,8,,,,,,,,,,,,
24052,5413,2011,3,11,,JAPAN,KOCHI,"Kochi Prefecture, Shikoku Region",33.5493,134.301828,85,898,,,1.42,0,8,,,,,,,,,,,,
24053,5413,2011,3,11,,JAPAN,TOKUSHIMA,"Tokushima Pref., Shikoku Region",33.625012,134.36261,85,888,,,1.64,0,8,,,,,,,,,,,,
23509,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.997968,141.607148,85,102,,,14.65,0,5,,,,,,,,,,,,
23510,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.966333,141.696694,85,95,,,14.67,210,5,,,,,,,,,,,,
23511,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.613004,141.961486,85,151,,,14.7,150,5,,,,,,,,,,,,
23512,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.132964,141.843808,85,209,,,14.7,84.5,5,,,,,,,,,,,,
23513,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.130944,141.842389,85,209,,,14.73,56,5,,,,,,,,,,,,
23514,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.866528,141.611667,85,92,,,7.58,0,4,,,,,,,,,,,,
23515,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.274306,141.005694,85,119,,,7.59,0,4,,,,,,,,,,,,
23516,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.378083,141.177472,85,105,,,7.6,20,4,,,,,,,,,,,,
23517,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.918889,140.907694,85,135,,,7.7,0,4,,,,,,,,,,,,
23518,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.937917,140.90575,85,134,,,7.78,0,4,,,,,,,,,,,,
23519,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.925639,140.901944,85,135,,,7.83,1700,4,,,,,,,,,,,,
23520,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.407472,141.248861,85,99,,,7.86,0,4,,,,,,,,,,,,
24061,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.452631,141.324991,85,93,,,0,0,5,,,,,,,,,,,,
24062,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.460502,141.279568,85,97,,,0,0,5,,,,,,,,,,,,
24063,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.466891,141.288413,85,96,,,0,0,5,,,,,,,,,,,,
24064,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.467155,141.28798,85,96,,,0,0,5,,,,,,,,,,,,
24065,5413,2011,3,11,,JAPAN,TSHIBA,"Tshiba Prefecture, Kanto Region",35.589836,140.492553,85,344,,,0,0,5,,,,,,,,,,,,
24066,5413,2011,3,11,,JAPAN,IBARAKI,"Ibaraki Prefecture, Kanto Region",35.789083,140.800611,85,312,,,0,0,5,,,,,,,,,,,,
24067,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.03025,140.869167,85,135,,,0,0,5,,,,,,,,,,,,
24100,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.426056,142.008639,85,129,,,19.46,45,5,,,,,,,,,,,,
24101,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.132778,141.858389,85,209,,,19.63,90,5,,,,,,,,,,,,
24102,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.894833,140.930111,85,134,,,19.63,130,5,,,,,,,,,,,,
24103,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.931972,141.937694,85,186,,,19.77,0,5,,,,,,,,,,,,
24104,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.783117,141.5152,85,92,,,19.87,0,5,,,,,,,,,,,,
24105,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.049614,141.869436,85,200,,,19.94,52.9,5,,,,,,,,,,,,
24106,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.161833,141.894472,85,105,,,20.02,70,5,,,,,,,,,,,,
24107,5413,2011,3,11,,JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.706361,141.975333,85,160,,,20.12,60,5,,,,,,,,,,,,
24108,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.439046,141.439146,85,83,,,20.19,0,5,,,,,,,,,,,,
24960,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.678028,141.440806,85,92,,,15.13,0,4,,,,,,,,,,,,
24961,5413,2011,3,11,,JAPAN,FUKUSHIMA,"Fukushima Prefecture, Tohoku Region",37.101667,140.987472,85,180,,,6.51,0,4,,,,,,,,,,,,
20352,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.407861,141.500083,85,77,,,12.72,148.83,4,,,,,,,,,,,,
20893,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.446083,141.238889,85,100,,,1.21,0,4,,,,,,,,,,,,
20894,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.428889,141.241611,85,100,,,1.24,0,4,,,,,,,,,,,,
20895,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.121917,140.8975,85,130,,,1.24,0,4,,,,,,,,,,,,
20896,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.545056,141.402028,85,89,,,1.24,0,4,,,,,,,,,,,,
20897,5413,2011,3,11,,JAPAN,AOMORI,"Aomori Prefecture, Tohoku Region",40.534033,141.557044,85,259,,,1.25,0,4,,,,,,,,,,,,
20898,5413,2011,3,11,,JAPAN,HOKKAIDO,Hokkaido Prefecture,41.7525,140.874722,85,405,,,1.29,0,4,,,,,,,,,,,,
20899,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.442917,141.323667,85,93,,,1.3,0,4,,,,,,,,,,,,
20319,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",37.967667,140.891139,85,135,,,4,0,4,,,,,,,,,,,,
20320,5413,2011,3,11,,JAPAN,MIYAGI,"Miyagi Prefecture, Tohoku Region",38.288278,141.037889,85,117,,,4.01,0,4,,,,,,,,,,,,
